AvgTemp,Day_of_Year
0.4784749574035737,99
0.5347930147039273,100
0.2206121973552693,101
0.3925530145269332,102
0.5142920660386782,103
0.4947934522596068,104
0.5425005403887323,105
0.45331668415825827,106
0.5513588333113866,107
0.5442129877322488,108
0.4845144508832593,109
0.47827078927297917,110
0.47515396422259587,111
0.4257717214684041,112
0.5805326843318747,113
0.2824076800976072,114
0.41597375237582024,115
0.37492719511065825,116
0.45962557681426713,117
0.5896339119418522,118
0.49718008525730756,119
0.3351334080215607,120
0.49439110559523525,121
0.5163158243062449,122
0.48157070128518037,123
0.459672845565989,124
0.4627953967974453,125
0.31910702350106085,126
0.48184865307581315,127
0.564193089971041,128
0.4565302744155026,129
0.4408518363601709,130
0.450224854658801,131
0.49741386914741365,132
0.6634222350816684,133
0.5639363492096071,134
0.4082548352854753,135
0.17619509826346139,136
0.44073388136766306,137
0.41540183360101035,138
0.5422126402853285,139
0.4785366990056805,140
0.47222330340155344,141
0.5915054761468178,142
0.4844533242583344,143
0.51835039935562,144
0.4259912166662341,145
0.3950375113256801,146
0.4627953967974453,147
0.5031450181385613,148
0.39791291781615473,149
0.47524581696230844,150
0.552933336635351,151
0.4812554259256049,152
0.4812167594306349,153
0.4842420642098421,154
0.4780771788022514,155
0.47805067094129117,156
0.5054361994342036,157
0.49310615173046457,158
0.4023821009443067,159
0.4780031878123653,160
0.47190432019880485,161
0.4779612280509315,162
0.5778572975258365,163
0.37611899891428696,164
0.34808893011939845,165
0.4352690570673642,166
0.48120390656980644,167
0.4964738375221787,168
0.4536454066357073,169
0.4322636643072005,170
0.39539158493034093,171
0.49367012224537116,172
0.4627953967974453,173
0.48740876896865803,174
0.5210890110770056,175
0.4719390449110728,176
0.5023767199999477,177
0.49310615173046457,178
0.39029944177347903,179
0.4780242548819304,180
0.4688764101379657,181
0.48102583150549827,182
0.3657675404270866,183
0.46586134260313256,184
0.42601686864761373,185
0.5089616201246758,186
0.5148438960996242,187
0.40496579121427856,188
0.524071589403722,189
0.4932215014293424,190
0.3293820942878896,191
0.5058989562632901,192
0.6221134975739646,193
0.4176559671454415,194
0.45674575583881577,195
0.4627953967974453,196
0.4718761046380245,197
0.35091551881157984,198
0.46585813945604126,199
0.43524030893152704,200
0.5242213827854821,201
0.49634536072398455,202
0.4111424984575453,203
0.6064441476440225,204
0.5379763298101872,205
0.4091239339089764,206
0.42079460620765236,207
0.556243428282777,208
0.37331262036376023,209
0.42964777953427774,210
0.46884503775607483,211
0.45070443196672455,212
0.44160707850242725,213
0.4992059493335767,214
0.43257837036268076,215
0.45673115577407913,216
0.5295480764470195,217
0.4868862457448652,218
0.44777974792607994,219
0.42368793927393145,220
0.4748822073714511,221
0.43261984166339756,222
0.5324381261857215,223
0.49884526409906166,224
0.45980350513439366,225
0.48374576562747945,226
0.4657811939607064,227
0.444886693840519,228
0.4388684033098437,229
0.4957847645663798,230
0.4060267046509639,231
0.5500052790922658,232
0.4747062355227661,233
0.47171644384086264,234
0.45388338982871673,235
0.4181901615793587,236
0.4358958250404996,237
0.5137615853929691,238
0.40914212454242116,239
0.43880312932908383,240
0.465802634117715,241
0.4838388624637604,242
0.44480119619629915,243
0.426733211071755,244
0.4477076192304214,245
0.45070443196672455,246
0.42344566282076895,247
0.37766121002915937,248
0.4044610817920948,249
0.44734175851994745,250
0.4782762373956843,251
0.48133976273074264,252
0.41036358398108913,253
0.3790219024656629,254
0.4721930803706093,255
0.5191213102611505,256
0.521872167287978,257
0.4010242604054064,258
0.49700983392661474,259
0.4596970471252893,260
0.46589483839886825,261
0.438008599421697,262
0.51561621087479,263
0.3608730217504311,264
0.450296316259237,265
0.48782913611459205,266
0.45343439036464706,267
0.4877846791099904,268
0.4160732494067738,269
0.4815840716285153,270
0.48466878773955974,271
0.5220187337929986,272
0.450410724318954,273
0.5000018084052245,274
0.4504455066183749,275
0.35149008494019285,276
0.5066356380701087,277
0.5469250583330726,278
0.4010676161772512,279
0.49076924019538154,280
0.5278607399082221,281
0.4781733746675233,282
0.41367176310893955,283
0.3856085831778806,284
0.36000667253816804,285
0.6014677794990051,286
0.3852273464901098,287
0.48783804650383034,288
0.484645497527337,289
0.4565679827109997,290
0.5126500110406503,291
0.4535003477814772,292
0.3666449359054099,293
0.45025174831264253,294
0.4188299200564815,295
0.4343898737777238,296
0.5102913403283396,297
0.45019784543671765,298
0.45964149127716136,299
0.5101209512934977,300
0.4973150474603437,301
0.4752989198735771,302
0.5096170412190704,303
0.3013399305026613,304
0.30148342314660587,305
0.698007188224701,306
0.5035913475805072,307
0.5533815451802963,308
0.37004097024981825,309
0.5252907994894865,310
0.36971373642874267,311
0.3687180331621745,312
0.3772102572466364,313
0.5268148002101216,314
0.35157108097657697,315
0.4306099785214873,316
0.5984706779145854,317
0.41189481850059295,318
0.32520375830930087,319
0.6805897384855598,320
0.551614381550381,321
0.4282510936434381,322
0.39658712419615993,323
0.5517427095037345,324
0.3904630858701042,325
0.5103598399765354,326
0.35240870358100873,327
0.47557137724951837,328
0.3703039005976091,329
0.4047767126159742,330
0.4984867161046473,331
0.4627953967974453,332
0.4821847016891435,333
0.4724687227850811,334
0.5014461884202429,335
0.45317497870023227,336
0.5237914345171778,337
0.4978656599774116,338
0.491375281215247,339
0.47229116668453897,340
0.4406624977115758,341
0.30747421761271804,342
0.5337851755406589,343
0.5588245019169598,344
0.4691281892682312,345
0.38369245072936875,346
0.4053243567578445,347
0.2924620243059736,348
0.20388778436455654,349
0.5337065031211242,350
0.643679776674468,351
0.4266911531017616,352
0.45290819551130324,353
0.3638121042385372,354
0.43609939059339964,355
0.6033761590584027,356
0.4397339025825621,357
0.34718476993030467,358
0.6569307351579816,359
0.24337905293699189,360
0.5635553610195022,361
0.7151626164810319,362
0.44342744184689875,363
0.4498549288276443,364
0.35911910377758893,365
0.3644393981713032,1
0.3799050523689749,2
0.4862255238408549,3
0.512869408244386,4
0.5988894852281987,5
0.33858157384041343,6
0.5523169687801532,7
0.4595131928250195,8
0.5251805546595281,9
0.2736978614713163,10
0.5094426093809233,11
0.5323970460985062,12
0.7850527246328052,13
0.45327907700234504,14
0.47867311036300175,15
0.40256881711356124,16
0.36066173778732047,17
0.4950871740835764,18
0.5078384981741689,19
0.31234979877715596,20
0.5865492537374088,21
0.45637241666668465,22
0.44029853627982635,23
0.3629109374240833,24
0.33894981937830165,25
0.7074130439479283,26
0.4660115845990774,27
0.46601040887691103,28
0.5527828388684208,29
0.42780124921851553,30
0.4053034847621166,31
0.39206513104569995,32
0.4336256935012325,33
0.49206217065395663,34
0.5632688192626227,35
0.36025238444421587,36
0.482249034866607,37
0.6536672993492606,38
0.44696341562048053,39
0.37080430544597615,40
0.5269081399639742,41
0.46597783412117966,42
0.42780124921851553,43
0.3222596118221418,44
0.3102398402149178,45
0.33727528762713554,46
0.5231131639110296,47
0.44948275264424636,48
0.7261187160938171,49
0.5178126237504693,50
0.47887633580610567,51
0.5141604811929569,52
0.46917875048554686,53
0.5712337026872187,54
0.4785479770301236,55
0.4061875012892653,56
0.4374733437650289,57
0.4342258281657693,58
0.38636158435787166,59
0.6394918734772521,60
0.46909417247805907,61
0.45650112909763285,62
0.40295702783286413,63
0.4469405824045819,64
0.4882089147135279,65
0.41528234685762383,66
0.545598693607275,67
0.3996946574692088,68
0.43737269603834683,69
0.5392846060934531,70
0.42804011711992634,71
0.5008606759773463,72
0.31434889632694935,73
0.4146054486122252,74
0.4143399392555381,75
0.4465540938542506,76
0.4627953967974453,77
0.456286856154669,78
0.4888488403635166,79
0.44656009027396065,80
0.44653006381461063,81
0.4627953967974453,82
0.4627953967974453,83
0.5149409030792426,84
0.5243531957781725,85
0.694445632449881,86
0.35621238895932666,87
0.42154313193356263,88
0.5265595116704749,89
0.5925709185888919,90
0.4877492270337822,91
0.42547055629307856,92
0.44405343506328643,93
0.30627883613128876,94
0.41498964098725294,95
0.4307507054373423,96
0.5046058382201623,97
0.48200121782124816,98
0.5138993186067374,99
0.5548861354764731,100
0.2616667225771376,101
0.42420114317686036,102
0.6856905014898185,103
0.40923662400653904,104
0.36453097731342393,105
0.5814039716551238,106
0.5007511553033487,107
0.3777619251114088,108
0.4278139030416502,109
0.4755667390283566,110
0.501053865721363,111
0.4881905689147683,112
0.39632500758728967,113
0.46598475873523276,114
0.5425005403887323,115
0.4501571132785293,116
0.5640471677644432,117
0.5128450673297047,118
0.3446000685334507,119
0.47540649634064247,120
0.598170595789968,121
0.5465098229151983,122
0.30308783322834937,123
0.4252581438981258,124
0.3497009300792149,125
0.6028226390367573,126
0.469060519179388,127
0.4784470528643109,128
0.3940504538362999,129
0.5005880508801281,130
0.5537368483113905,131
0.5434946394796771,132
0.4781733746675233,133
0.4812167594306349,134
0.45360396790670376,135
0.4167901716333063,136
0.44737968155858915,137
0.47823818089570497,138
0.34563596098133886,139
0.3753018330284875,140
0.48804475059280883,141
0.4911196014476012,142
0.43142508988176054,143
0.5257606056308861,144
0.48467656218117583,145
0.46903164252941026,146
0.46591131018780185,147
0.4627953967974453,148
0.41918805923275193,149
0.4721863904374647,150
0.5034462953112082,151
0.602862623650281,152
0.5363268279253772,153
0.3746816290409395,154
0.4228963732169766,155
0.570705403470438,156
0.5084819710514006,157
0.49915577113909193,158
0.45676028577043576,159
0.4899720456884908,160
0.4718263728820774,161
0.45978815947717555,162
0.48385325854110656,163
0.4627953967974453,164
0.37276299061567736,165
0.4991808429366423,166
0.32993177999788925,167
0.3524213477897039,168
0.5559427811983592,169
0.4935191192214502,170
0.4842271318040484,171
0.4597411632347223,172
0.45057421834493744,173
0.5086885897552381,174
0.45670806989369095,175
0.41101727931009585,176
0.47198682568818684,177
0.48115906245353757,178
0.5544224036791355,179
0.48697732645938663,180
0.5170555441114604,181
0.546682514912742,182
0.42124813254445703,183
0.40614218597097806,184
0.4838029582399411,185
0.5106982559296185,186
0.4240851709400278,187
0.4986858870288476,188
0.3406679497873893,189
0.4023821009443067,190
0.4415044893768572,191
0.44450176072072295,192
0.49334834292846497,193
0.49324256849140874,194
0.481000673065511,195
0.5051866233818525,196
0.4386880387881416,197
0.43257837036268076,198
0.48098811986704376,199
0.5051574534339806,200
0.5441020119949251,201
0.4627953967974453,202
0.49263310856597214,203
0.44792698505824974,204
0.4210933417208408,205
0.43286629846903935,206
0.4327640990552145,207
0.5049832733139767,208
0.38182149409178784,209
0.4355532732752078,210
0.5417393996078947,211
0.46580469210767883,212
0.4808449925772979,213
0.4627953967974453,214
0.513831175683141,215
0.40608450409992886,216
0.4838244860567215,217
0.45080743899346426,218
0.4868040384460834,219
0.49272449512585126,220
0.4836747112984385,221
0.4687467861014819,222
0.3587165146220765,223
0.49288834989878116,224
0.47479153053137607,225
0.37594189747144846,226
0.39322452577120587,227
0.5176763050271125,228
0.5839966446021008,229
0.4478511902656422,230
0.5017164698423673,231
0.48962203292520734,232
0.4479370329793531,233
0.4657720986229874,234
0.40030580910656044,235
0.44481346009172373,236
0.48081417544278376,237
0.5586990592282937,238
0.4539014151249977,239
0.4657630585298016,240
0.4301621294731915,241
0.43599600966534857,242
0.46578220798561815,243
0.4150226421882672,244
0.46579750143780974,245
0.4387867551488072,246
0.45677680617697813,247
0.39955691831090534,248
0.4263974017890784,249
0.423200365777384,250
0.4842122201778819,251
0.40175312337131547,252
0.45972195086211787,253
0.4289756726296878,254
0.5121776212936006,255
0.46586455245763514,256
0.39836561259343134,257
0.48133976273074264,258
0.5522379010132882,259
0.45668905029929635,260
0.2794777200108273,261
0.4690360677526441,262
0.447204782466783,263
0.5221449422893649,264
0.5062335049695732,265
0.3825211106327381,266
0.48772270391879785,267
0.5995080920559848,268
0.38936628806487683,269
0.37949212730660264,270
0.3818103413200148,271
0.5130955393181348,272
0.49092832371924167,273
0.3848975620425311,274
0.5130955393181348,275
0.4502918737213135,276
0.4847077152906572,277
0.3722414110807127,278
0.48488065556240306,279
0.5572094122976317,280
0.5344106587938195,281
0.3546959081111273,282
0.48155734995775895,283
0.42223103558765307,284
0.4126386872263895,285
0.35560105068126896,286
0.4915204883939023,287
0.45961411065386076,288
0.46916027144491396,289
0.4850563473695421,290
0.6467775794998837,291
0.4410456498244504,292
0.26033275810436896,293
0.4627953967974453,294
0.4564189853100423,295
0.3638893086933399,296
0.44020773992465007,297
0.4498549288276443,298
0.4757549334251773,299
0.4692656307823458,300
0.5145192154711352,301
0.5559966760855807,302
0.4500748536132471,303
0.58700034201194,304
0.5224628295175032,305
0.20701863687711664,306
0.39211680612572253,307
0.4174537221102058,308
0.5539486950491561,309
0.6077889668554385,310
0.4310971969636642,311
0.5932281286829106,312
0.3530775946110732,313
0.5580272922370317,314
0.4627953967974453,315
0.45337422320998877,316
0.4565078789825466,317
0.4250433000253306,318
0.4090826918415523,319
0.40239465747573294,320
0.520412859868854,321
0.3769317303053574,322
0.5045447676466396,323
0.46918803030182277,324
0.48195936747605483,325
0.43092489292415037,326
0.4468021879526404,327
0.41793282889300115,328
0.4434700009860465,329
0.4660233892890364,330
0.31436222306186246,331
0.4595131928250195,332
0.5744319950764882,333
0.5438522220862855,334
0.5174106714075947,335
0.39574585008441104,336
0.40166547350042753,337
0.2975613047968617,338
0.5321357296002684,339
0.577458572075699,340
0.4336900502653675,341
0.6380073279420733,342
0.491426972089206,343
0.48499213694765403,344
0.43116559804235915,345
0.39930746650438764,346
0.39884582003807617,347
0.45957449749554546,348
0.40802004810871456,349
0.482249034866607,350
0.5016168007063484,351
0.38871471285374987,352
0.42706453032221703,353
0.49867202241673836,354
0.5277606085707239,355
0.43377541883403786,356
0.41426864191144136,357
0.4920729961668477,358
0.5924863172596896,359
0.4755760188411331,360
0.34155567589542907,361
0.3883877059723393,362
0.6259314669853149,363
0.4659986987621013,364
0.48521034629919213,365
0.46918338702348183,1
0.5010955189265546,2
0.47550674717674457,3
0.45644889451092485,4
0.38658237168397397,5
0.4019326594699805,6
0.4402160244129795,7
0.4757311063675909,8
0.4369619749687404,9
0.576149583516044,10
0.616274381020231,11
0.40622795717279625,12
0.4374915577931764,13
0.4501069704043116,14
0.4723254660158513,15
0.48183490365750653,16
0.4311314344435158,17
0.3579267561662266,18
0.5078220260217943,19
0.35720181377146243,20
0.42393110420838287,21
0.5148444623427162,22
0.8249952647550238,23
0.05901417811501653,24
0.5083720459235507,25
0.46927277889562236,26
0.5048673938790813,27
0.28564593519295617,28
0.41348873144214665,29
0.4958518356014565,30
0.4759684588364744,31
0.4825254372772224,32
0.544819884242258,33
0.4075341459213938,34
0.446439314327827,35
0.48245926609608875,36
0.4497153959884765,37
0.6887614822657704,38
0.4340598767776449,39
0.5300647380542222,40
0.5327330949592964,41
0.38394775878584775,42
0.43415346088483603,43
0.3989386856423889,44
0.48852489921150183,45
0.4339341425058062,46
0.4660127611816041,47
0.3759583261508792,48
0.712911462125543,49
0.48806288623917865,50
0.4659447846375022,51
0.4848332198892746,52
0.4470934408183511,53
0.4470653564757725,54
0.3178197239730191,55
0.37947919926047763,56
0.6860184692732633,57
0.4470202119652612,58
0.37745632413506636,59
0.38300347569567594,60
0.37905201494805046,61
0.508321489462963,62
0.5177923856683497,63
0.3631300223290087,64
0.5050696257009617,65
0.43366862958669733,66
0.4660424581019422,67
0.30050225149688414,68
0.43303341526150485,69
0.578929444726149,70
0.5905153581491942,71
0.3594996370605306,72
0.44646361305785537,73
0.47588513156047807,74
0.6229063429792661,75
0.4724228358165795,76
0.5717870601802445,77
0.3266403586750486,78
0.4853087114093698,79
0.48204325135270826,80
0.4403886056030086,81
0.4146582017027739,82
0.5015170942938799,83
0.5174106714075947,84
0.5298449435104795,85
0.3804097710941487,86
0.48518588918037214,87
0.4500333209129962,88
0.603382239278511,89
0.42820168287589083,90
0.2070539108697299,91
0.4627953967974453,92
0.45954353303544404,93
0.5571343280981864,94
0.7814310377269799,95
0.18946657184313198,96
0.43073902521418084,97
0.5110558625583277,98
0.40519889696495465,99
0.5078879870240425,100
0.5204758412462306,101
0.6824630610596212,102
0.17083051559625834,103
0.5013473553460213,104
0.4979804562561161,105
0.5169556265547631,106
0.4627953967974453,107
0.4311314344435158,108
0.42466134565904756,109
0.4947121652379531,110
0.5327583843095354,111
0.4091597683686192,112
0.526283327090503,113
0.5321315881484752,114
0.5440971938249712,115
0.39773005368666847,116
0.4627953967974453,117
0.5658030145247205,118
0.47513662190695904,119
0.5182530880878912,120
0.4260552796430543,121
0.3982304688403629,122
0.30173795419170296,123
0.46910547073021897,124
0.4438787474826495,125
0.5575825231903152,126
0.528438892948137,127
0.571390667227515,128
0.42601686864761373,129
0.5643610881174523,130
0.30762226317517,131
0.40704474358768833,132
0.4721464500072695,133
0.5437517799237379,134
0.4998190721264865,135
0.42899930213133985,136
0.530648331030171,137
0.5301288375366171,138
0.3807867731802455,139
0.29416837748014596,140
0.42215894679901717,141
0.4219703112518004,142
0.5132759882596346,143
0.47848055025528763,144
0.40016648069371186,145
0.5101039796047038,146
0.5286730413205831,147
0.5095010024470372,148
0.4751844308440024,149
0.490631510704509,150
0.5768716895656805,151
0.28930658004744514,152
0.4193266174106188,153
0.5158410999181351,154
0.5713523687723078,155
0.4015192041911686,156
0.47513662190695904,157
0.47203834534593625,158
0.5766720810045138,159
0.4172193100270629,160
0.5177716009264595,161
0.42940753795983033,162
0.4719358771827326,163
0.4445334160866822,164
0.438395423032644,165
0.3404561091071404,166
0.5155230688993357,167
0.45662911070170287,168
0.4627953967974453,169
0.48439254073971927,170
0.4720286414629914,171
0.4320501930086203,172
0.41651580263564386,173
0.4441856301729546,174
0.5777989752112388,175
0.4321145471766767,176
0.5120566076155536,177
0.47198042608591806,178
0.5025556652970068,179
0.468884831136138,180
0.4688806177240247,181
0.4506333701164044,182
0.46584011396679165,183
